numero_pedido,fecha_pedido,fecha_vencimiento,monto_neto,codigo_cliente,nombre_cliente,direccion_cliente,ciudad_cliente,codigo_articulo,descripcion_articulo,cantidad_pedida,precio_unitario,prioridad
48,5/30/2024 14:31,6/1/2024 14:31,156.00,10345443,JORGE ANDRES ABATE,LOS TEQUES - EDO.MIRANDA,CARACAS,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","200,000","7,800,000",Alta
43,5/29/2024 15:47,6/1/2024 15:47,75.00,81967890,MICHAEL BRYSCH,CARACAS,NULL,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","100,000","7,500,000",Alta
44,5/29/2024 16:01,6/1/2024 16:01,92.00,502607463,CARSMEC 712 C.A.,AV CIRCUNVALACION EL SOL CALLE EL HOTEL CC EL SOL NIVEL ESTACIONAMIENTO LOCAL 3 URB SANTA PAULA CARACAS EL CAFETAL EDO MIRANDA,CARACAS,GHYD001R                      ,HYUNDAI XTEER ATF MULTI-V ( CAJA 12 X 1 LT ),"100,000","9,200,000",Alta
27,5/24/2024 9:53,6/3/2024 9:53,450.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,HVPA005S                      ,VP RACING POWER BOOST ( CAJA 9X16 OZ ),"200,000","9,000,000",Alta
27,5/24/2024 9:53,6/3/2024 9:53,450.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,HVPA007S                      ,VP RACING 7 IN ONE FUEL TREATMENT ( CAJA 9X16 OZ ),"300,000","9,000,000",Alta
29,5/24/2024 13:10,6/8/2024 13:10,6640.00,J404725768      ,MULTISERVICIOS GOOD TIRE C.A.,CALLE VENTUARI EDF CCT UNARE LOCAL NRO. 12 OFICINA NRO. 3 ZONA INDUSTRIAL UNARE 1 PUERTO ORDAZ EDO BOLIVAR,PTO ORDAZ,CRBL003C                      ,19.5L-24 PR16 SKS3 TL L5 ROCKBUSTER,"400,000","58,000,000",Alta
29,5/24/2024 13:10,6/8/2024 13:10,6640.00,J404725768      ,MULTISERVICIOS GOOD TIRE C.A.,CALLE VENTUARI EDF CCT UNARE LOCAL NRO. 12 OFICINA NRO. 3 ZONA INDUSTRIAL UNARE 1 PUERTO ORDAZ EDO BOLIVAR,PTO ORDAZ,CRBS004C                      ,23.5-25 PR24 H108CE TL E3/L3 ROCKBUSTER,"400,000","108,000,000",Alta
30,5/24/2024 13:20,6/8/2024 13:20,2000.00,J404725768      ,MULTISERVICIOS GOOD TIRE C.A.,CALLE VENTUARI EDF CCT UNARE LOCAL NRO. 12 OFICINA NRO. 3 ZONA INDUSTRIAL UNARE 1 PUERTO ORDAZ EDO BOLIVAR,PTO ORDAZ,CVAL026C                      ,23.1-26 PR14 R3 TB822 SET TRIANGLE,"200,000","46,000,000",Alta
30,5/24/2024 13:20,6/8/2024 13:20,2000.00,J404725768      ,MULTISERVICIOS GOOD TIRE C.A.,CALLE VENTUARI EDF CCT UNARE LOCAL NRO. 12 OFICINA NRO. 3 ZONA INDUSTRIAL UNARE 1 PUERTO ORDAZ EDO BOLIVAR,PTO ORDAZ,CVAL126C                      ,14-17.5 PR16 SKS-1 TL R4 HENGTAR,"400,000","27,000,000",Alta
42,5/29/2024 15:11,6/13/2024 15:11,2880.00,402380135,TRANSPORTE RAUDO 1729 C.A.,AV GONZALEZ RINCONES CON CALLE LA LIMONERA EDF RODE PISO PB LOCAL PB URB ZONA INDUSTRIAL LA TRINIDAD CARACAS EDO MIRANDA,CARACAS,GMOB021R                      ,MOBIL DELVAC MODERN 15W40 SUPER DEFENSE V3 (PAILA 18.9 LT),"3,000,000","9,600,000",Alta
52,6/14/2024 11:08,6/14/2024 11:08,8224.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CCOD021R                      ,315/80R22.5 156/150L PR20  CONTI HYBRID HSR3+ (CHS3+) CONTINENTAL,"1,600,000","51,400,000",Alta
45,5/30/2024 12:14,6/14/2024 12:14,1064.00,504727822,"CRUISER PARTS SUPER STORE, C.A",AV.TERESA DE LA PARERA EDIF DIAMANTE PISO PB LOCAL A URB.SANTA MONICA CARACASDISTRITO CAPITAL,CARACAS,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"400,000","7,000,000",Alta
45,5/30/2024 12:14,6/14/2024 12:14,1064.00,504727822,"CRUISER PARTS SUPER STORE, C.A",AV.TERESA DE LA PARERA EDIF DIAMANTE PISO PB LOCAL A URB.SANTA MONICA CARACASDISTRITO CAPITAL,CARACAS,GMOA031R                      ,"MOBIL SUPER 3000 XE 5W30 API SN, ACEA A3/B4, MB 229-3 PORSCHE A40 ( CAJA 12X0.95 LT )","400,000","10,600,000",Alta
45,5/30/2024 12:14,6/14/2024 12:14,1064.00,504727822,"CRUISER PARTS SUPER STORE, C.A",AV.TERESA DE LA PARERA EDIF DIAMANTE PISO PB LOCAL A URB.SANTA MONICA CARACASDISTRITO CAPITAL,CARACAS,GMOA040R                      ,"MOBIL 1 0W20 API SP CONSERVADOR DE RECURSOS, SP, SN, 10.000 MILLAS (6 X 1 LT )","500,000","7,200,000",Alta
46,5/30/2024 12:16,6/14/2024 12:16,402.00,502607463,CARSMEC 712 C.A.,AV CIRCUNVALACION EL SOL CALLE EL HOTEL CC EL SOL NIVEL ESTACIONAMIENTO LOCAL 3 URB SANTA PAULA CARACAS EL CAFETAL EDO MIRANDA,CARACAS,GMOA031R                      ,"MOBIL SUPER 3000 XE 5W30 API SN, ACEA A3/B4, MB 229-3 PORSCHE A40 ( CAJA 12X0.95 LT )","100,000","10,600,000",Alta
46,5/30/2024 12:16,6/14/2024 12:16,402.00,502607463,CARSMEC 712 C.A.,AV CIRCUNVALACION EL SOL CALLE EL HOTEL CC EL SOL NIVEL ESTACIONAMIENTO LOCAL 3 URB SANTA PAULA CARACAS EL CAFETAL EDO MIRANDA,CARACAS,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","200,000","7,800,000",Alta
46,5/30/2024 12:16,6/14/2024 12:16,402.00,502607463,CARSMEC 712 C.A.,AV CIRCUNVALACION EL SOL CALLE EL HOTEL CC EL SOL NIVEL ESTACIONAMIENTO LOCAL 3 URB SANTA PAULA CARACAS EL CAFETAL EDO MIRANDA,CARACAS,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"200,000","7,000,000",Alta
53,6/19/2024 16:32,6/21/2024 16:32,1600.00,954500,SVF CONSULTING REPRESENTACIONES C.A.,A RIO PARAGUA CC LA PIRAMIDE NIVEL 2 OF 201 SECTOR PRADO DEL ESTE CARACAS EDO MIRANDA,CARACAS,GMOV001R                      ,MOBIL DELVAC EXTENDED LIFE REFRIGERANTE 50/50 PREDILUTED COOLANT / ANTIFREEZE  (TAMBOR 208.2 LT),"200,000","80,000,000",Alta
54,6/21/2024 13:23,6/28/2024 13:23,1510.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GVPF006R                      ,VP MAVERICK ALL SEASON HYDRAULIC AW 68  ( TAMBOR 208 LT ),"100,000","55,000,000",Alta
54,6/21/2024 13:23,6/28/2024 13:23,1510.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GMOB023R                      ,MOBIL DELVAC MODERN 15W40 SUPER DEFENSE V3 CI-4 (TAMBOR 208.2 LT),"100,000","96,000,000",Alta
47,5/30/2024 12:21,6/29/2024 12:21,2200.00,13763764,RUBEN CEBALLOS,CALLE TRUJILLO CASANRO 13. BARRIO SANTA CRUZ DEL ESTE. CONCRESA. CARACAS,CARACAS,CVAD114R                      ,295/80R22.5 PR18 152/149M  S196 DIREC STORMER,"1,000,000","22,000,000",Alta
65,7/4/2024 11:31,7/4/2024 11:31,122.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,GVPF005R                      ,VP MAVERICK ALL SEASON HYDRAULIC AW 68  ( PAILA 18.9 LT ),"100,000","5,200,000",Alta
65,7/4/2024 11:31,7/4/2024 11:31,122.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,GVPB003R                      ,"KENWORTH HEAVY DUTY 15W40 API, CI4 SL TBN 10 ( PAILA 18.9 LT )","100,000","7,000,000",Alta
64,7/4/2024 10:48,7/6/2024 10:48,0.00,2,CONSUMO INTERNO CARACAS,PIEDRA AZUL EDO MIRANDA,CARACAS,GMOB022R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (PAILA 18.9 LT)","200,000","10,200,000",Alta
71,7/10/2024 13:36,7/17/2024 13:36,880.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GMOG001S                      ,MOBILGREASE XHP 222 COMPLEJO DE LITIO NLGI 2 DIN 51825-204-06-KP 2 N-20 (PAILA 16 KG),"400,000","22,000,000",Alta
73,7/15/2024 12:01,7/22/2024 12:01,1600.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CCSL015C                      ,12-16.5 PR12  (305/70-16.5) SKS 775 L5  CAMSO,"400,000","40,000,000",Alta
74,7/15/2024 12:27,7/22/2024 12:27,17000.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,AVAS002S                      ,3-25 ARO-SELLO (O-RING),"400,000","2,800,000",Alta
74,7/15/2024 12:27,7/22/2024 12:27,17000.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CVAL128C                      ,12-16.5 PR16 TL L5-1 HENGTAR,"400,000","25,000,000",Alta
74,7/15/2024 12:27,7/22/2024 12:27,17000.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CVAS148R                      ,29.5R25 PR34 E4/L4 TUL400 ** TIANLI,"400,000","400,000,000",Alta
75,7/15/2024 15:17,7/22/2024 15:17,1580.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CBFB007R                      ,LT285/65R18 125/122R TL ALL TERRAIN TA LRE KO2 BFG,"400,000","39,500,000",Alta
68,7/9/2024 12:17,7/24/2024 12:17,24000.00,294933726,"TECNI CAUCHOS CHIRICA, C.A.",AV. ANTONIO CISNEROS FTE EST. SERV. BP. ZONA IND. CHIRICA. SAN FELIX.,SAN FELIX,CVAS152R                      ,17.5R25 PR20 L5S  TUL580 TL ** TIANLI,"400,000","208,000,000",Alta
68,7/9/2024 12:17,7/24/2024 12:17,24000.00,294933726,"TECNI CAUCHOS CHIRICA, C.A.",AV. ANTONIO CISNEROS FTE EST. SERV. BP. ZONA IND. CHIRICA. SAN FELIX.,SAN FELIX,CTIS017C                      ,12.00-24 PR24  L5S SS1 TT TIANLI,"1,600,000","98,000,000",Alta
78,8/2/2024 9:13,8/9/2024 9:13,803.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GMOV001R                      ,MOBIL DELVAC EXTENDED LIFE REFRIGERANTE 50/50 PREDILUTED COOLANT / ANTIFREEZE  (TAMBOR 208.2 LT),"100,000","80,300,000",Alta
72,7/12/2024 13:56,8/11/2024 13:56,1280.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,RATD001S                      ,17.5X6.00  RINES TIPO DISCO NPR BLANCO AUTOTRUCKS,"1,600,000","8,000,000",Alta
80,8/5/2024 14:49,8/12/2024 14:49,8190.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,HVPR004S                      ,VP RACING ULTRA POWER HD RED ANTIFREEZE & COOLANT 50/50 ( TAMBOR 54 GAL ),"200,000","67,000,000",Alta
80,8/5/2024 14:49,8/12/2024 14:49,8190.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,GVPF006R                      ,VP MAVERICK ALL SEASON HYDRAULIC AW 68  ( TAMBOR 208 LT ),"400,000","55,000,000",Alta
80,8/5/2024 14:49,8/12/2024 14:49,8190.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,GVPF007R                      ,KENWORTH POWER TO-4 FLUID SAE 50  (  TAMBOR 208 LT ),"300,000","100,000,000",Alta
80,8/5/2024 14:49,8/12/2024 14:49,8190.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,GVPF005R                      ,VP MAVERICK ALL SEASON HYDRAULIC AW 68  ( PAILA 18.9 LT ),"3,000,000","5,500,000",Alta
81,8/5/2024 14:58,8/12/2024 14:58,8000.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,GMOB026R                      ,MOBIL DELVAC LEGEND 1350 SAE 50  API CF / SF ( TAMBOR 208.2 LT),"200,000","100,000,000",Alta
81,8/5/2024 14:58,8/12/2024 14:58,8000.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,GMOB023R                      ,MOBIL DELVAC MODERN 15W40 SUPER DEFENSE V3 CI-4 (TAMBOR 208.2 LT),"600,000","100,000,000",Alta
76,7/17/2024 9:30,8/16/2024 9:30,2306.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CVAS130C                      ,23.5-25 PR20 E3/L3 TL EL36 WESTLAKE,"200,000","125,000,000",Alta
76,7/17/2024 9:30,8/16/2024 9:30,2306.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,AVAS002S                      ,3-25 ARO-SELLO (O-RING),"200,000","2,800,000",Alta
86,8/16/2024 16:36,8/23/2024 16:36,16440.00,407645889,INTERCONTAINERS LA GUAIRA C.A.,"AV. SEGUNDA MIRAMAR, EDIF CENTRO EMPRESARIAL MIRABAL PISO 3 OFIC 3-2, BARRIO PARIATA, MAIQUETIA, EDO VARGAS",VARGAS,AVAS002S                      ,3-25 ARO-SELLO (O-RING),"600,000","2,800,000",Alta
86,8/16/2024 16:36,8/23/2024 16:36,16440.00,407645889,INTERCONTAINERS LA GUAIRA C.A.,"AV. SEGUNDA MIRAMAR, EDIF CENTRO EMPRESARIAL MIRABAL PISO 3 OFIC 3-2, BARRIO PARIATA, MAIQUETIA, EDO VARGAS",VARGAS,CVAS108C                      ,18.00-25 PR40 INDUSTRIAL 4 PORT CHAMPION JK,"600,000","274,000,000",Alta
91,8/21/2024 15:02,8/28/2024 15:02,11600.00,294933726,"TECNI CAUCHOS CHIRICA, C.A.",AV. ANTONIO CISNEROS FTE EST. SERV. BP. ZONA IND. CHIRICA. SAN FELIX.,SAN FELIX,CVAS150R                      ,26.5R25 PR32 E4/L4 TUL400 ** TIANLI,"400,000","290,000,000",Alta
94,8/22/2024 14:11,8/29/2024 14:11,1040.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GMOB031R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  ( TAMBOR 208.2 LT)","100,000","104,000,000",Alta
95,8/23/2024 15:51,8/30/2024 15:51,745.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GHYB005R                      ,HYUNDAI XTEER HD 3000 SAE 50 API CF-4 ( TAMBOR 200 LT ),"100,000","74,500,000",Alta
93,8/22/2024 13:46,9/11/2024 13:46,7600.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CRSS001C                      ,26.5-25 PR28 E3/L3 TL QH812 ROADGUIDER,"300,000","190,000,000",Alta
93,8/22/2024 13:46,9/11/2024 13:46,7600.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CRSS002C                      ,26.5-25 PR28 E3/L3 TL QH812 TS SUPERGUIDER,"100,000","190,000,000",Alta
82,8/12/2024 15:29,9/11/2024 15:29,2109.90,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","1,500,000","6,430,000",Alta
82,8/12/2024 15:29,9/11/2024 15:29,2109.90,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"1,500,000","5,860,000",Alta
82,8/12/2024 15:29,9/11/2024 15:29,2109.90,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","300,000","5,400,000",Alta
82,8/12/2024 15:29,9/11/2024 15:29,2109.90,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","200,000","5,220,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","1,300,000","5,220,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB015R                      ,MOBIL DELVAC 1350 SAE 50 API CF / SF (CAJA 12X0.95 LT),"500,000","5,060,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOD010R                      ,MOBILUBE HD 85W140 API GL-5  (CAJA 12X0.95 LT),"500,000","5,540,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","600,000","5,400,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"8,500,000","5,860,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","8,500,000","6,430,000",Alta
83,8/12/2024 15:42,9/11/2024 15:42,12608.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA024R                      ,MOBIL SUPER 2000 5W20 API SP ILSAC GF-6A ( 12X0.95 LT),"1,000,000","6,290,000",Alta
101,9/11/2024 17:18,9/11/2024 17:18,1320.00,295330324,TECNO DIESEL ACC C.A.,CALLE B SECTOR B ENTRE LOS KM 12 Y 13 LOCAL 15-B URB INDUSTRIAL KERH LOS SALIAS SAN ANTONIO DE LOS ALTOS EDO MIRANDA,SAN ANTONIO DE LOS ALTOS,GVPD007R                      ,VP ULTRA POWER SYN HD TRANSMISSION FLUID TES 295 Y TES 668  ( PAILA 18.9 LT ),"600,000","22,000,000",Alta
84,8/16/2024 11:31,9/15/2024 11:31,5520.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CVAD113R                      ,12R22.5 152/149L S136 MIXTO STORMER,"2,400,000","23,000,000",Alta
105,9/16/2024 16:14,9/16/2024 16:14,1140.00,297099760,DISTRIBUIDORA MAURICAR 2009 C.A.,AV ESTADIO CON AV LAS COLINAS EDIF LA MONTAÑA ISO PB LOCAL 1 URB LOS CHAGUARAMOS CARACAS DTTO CAPITAL,CARACAS,CJKG017C                      ,14.9-24 PR12  R2 TRAC SUPER PLUS TT JK,"200,000","57,000,000",Alta
88,8/19/2024 7:55,9/18/2024 7:55,5045.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPA007S                      ,VP RACING 7 IN ONE FUEL TREATMENT ( CAJA 9X16 OZ ),"500,000","9,000,000",Alta
88,8/19/2024 7:55,9/18/2024 7:55,5045.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPA008S                      ,VP RACING FUEL SYSTEM CLEANER ( CAJA 9X16 OZ ),"500,000","9,000,000",Alta
88,8/19/2024 7:55,9/18/2024 7:55,5045.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPA009S                      ,VP RACING FUEL STABILIZER WITH ETHANOL SHIELD ( CAJA 9X8 OZ ),"500,000","10,500,000",Alta
88,8/19/2024 7:55,9/18/2024 7:55,5045.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC006S                      ,VP RACING PERFORMANCE UNLEADED COMBUSTIBLE ( PAILA 5 GAL ),"1,000,000","14,000,000",Alta
